commune_code,commune_name,last_name,first_name,gender,party_code,list_name,votes,elected,P14_POP,pct_female,pct_male,pct_age_0_14,pct_age_15_29,pct_age_30_44,pct_age_45_59,pct_age_60_74,pct_age_75_plus
01025,B�g�-la-Ville,REPIQUET,Dominique,M,LDIV,Pr�parons l'avenir,825,True,3177.0,49.26,50.74,23.22,16.79,19.98,21.67,12.56,5.79
01027,Balan,HALET,Jean-Michel,M,LDVG,Ensemble pour un nouveau dynamisme � Balan,215,True,2973.0,35.94,64.06,13.85,29.53,30.08,16.09,7.44,3.0
01027,Balan,BOUVIER,G�rard,M,LDVD,BALAN 2014 HORIZON 2020,555,True,2973.0,35.94,64.06,13.85,29.53,30.08,16.09,7.44,3.0
01031,Bellignat,ARBANT,Jean-Georges,M,LDVG,BELLIGNAT UN AVENIR POUR TOUS,605,True,3656.0,50.35,49.65,19.82,21.24,19.28,18.95,13.91,6.79
01031,Bellignat,PAVIOT,Bernard,M,LDVD,BELLIGNAT NOUVEL HORIZON,398,True,3656.0,50.35,49.65,19.82,21.24,19.28,18.95,13.91,6.79
01032,B�ligneux,CALAIS,Dominique,M,LDIV,TOUS UNIS POUR BELIGNEUX,295,True,3296.0,51.25,48.75,25.68,18.75,21.79,17.33,9.78,6.67
01032,B�ligneux,SIGOIRE,Francis,M,LDIV,ENSEMBLE POUR B�LIGNEUX,834,True,3296.0,51.25,48.75,25.68,18.75,21.79,17.33,9.78,6.67
01033,Bellegarde-sur-Valserine,BALLOFFET,Clara,F,LDVG,LA MAJORITE SILENCIEUSE,162,False,11745.0,50.86,49.14,20.07,17.51,21.26,17.92,13.18,10.06
01033,Bellegarde-sur-Valserine,BLOCH,Jean-S�bastien,M,LDVG,UN NOUVEL ELAN A GAUCHE POUR BELLEGARDE,706,True,11745.0,50.86,49.14,20.07,17.51,21.26,17.92,13.18,10.06
01033,Bellegarde-sur-Valserine,PETIT,R�gis,M,LDVD,"BELLEGARDE, NOTRE VILLE, NOTRE PASSION",2191,True,11745.0,50.86,49.14,20.07,17.51,21.26,17.92,13.18,10.06
01034,Belley,FOGNINI,Jean-Marc,M,LSOC,CONTINUONS BELLEY ENSEMBLE,1538,False,8983.0,52.85,47.15,18.72,16.17,17.48,18.9,15.23,13.5
01034,Belley,GONNET,Jean,M,LDVD,OSONS BELLEY POUR TOUS,788,False,8983.0,52.85,47.15,18.72,16.17,17.48,18.9,15.23,13.5
01034,Belley,JIMENEZ,Christian,M,LDVD,BELLEY NOUVEL HORIZON 2014,1323,False,8983.0,52.85,47.15,18.72,16.17,17.48,18.9,15.23,13.5
01043,Beynost,FELIX,Pierre,M,LDIV,BEYNOST : un projet partag�,669,True,4541.0,50.8,49.2,20.03,17.13,17.82,21.83,14.5,8.7
01043,Beynost,NICOD,Michel,M,LDVD,AIMER BEYNOST - Agir ensemble pour demain,1229,True,4541.0,50.8,49.2,20.03,17.13,17.82,21.83,14.5,8.7
01049,La Boisse,DROGUE,Fran�ois,M,LDVD,ENSEMBLE POUR LA GESTION COMMUNALE,823,True,2932.0,49.29,50.71,20.55,17.38,18.75,20.97,14.12,8.23
01053,Bourg-en-Bresse,FROSCHARD,R�mi,M,LEXG,A Gauche Vraiment,465,False,40967.0,52.42,47.58,15.94,21.12,18.2,17.76,14.55,12.43
01053,Bourg-en-Bresse,L�PAGNOT,Maude,F,LEXG,LUTTE OUVRIERE Faire entendre le camp des travailleurs,181,False,40967.0,52.42,47.58,15.94,21.12,18.2,17.76,14.55,12.43
01053,Bourg-en-Bresse,DEBAT,Jean Fran�ois,M,LUG,Bourg avance avec Jean Fran�ois Debat,6515,True,40967.0,52.42,47.58,15.94,21.12,18.2,17.76,14.55,12.43
01053,Bourg-en-Bresse,BRETON,Xavier,M,LUD,Avec Vous - Xavier BRETON 2014,4297,True,40967.0,52.42,47.58,15.94,21.12,18.2,17.76,14.55,12.43
01053,Bourg-en-Bresse,PERRIN,Cl�ment,M,LFN,BOURG-EN-BRESSE BLEU MARINE,1407,True,40967.0,52.42,47.58,15.94,21.12,18.2,17.76,14.55,12.43
01054,Bourg-Saint-Christophe,LEROY,Patrick,M,LDIV,Un nouvel �lan pour Bourg Saint Christophe,216,True,1270.0,49.21,50.79,24.7,15.92,22.2,21.12,10.78,5.27
01054,Bourg-Saint-Christophe,PERRET,Bernard,M,LDVD,ENSEMBLE AGISSONS POUR BOURG SAINT CHRISTOPHE,401,True,1270.0,49.21,50.79,24.7,15.92,22.2,21.12,10.78,5.27
01061,Brens,GENS,Marcel,M,LDVD,ENSEMBLE POUR BRENS,354,True,1186.0,49.36,50.64,22.3,15.27,18.9,22.64,15.07,5.81
01065,Buellas,CHANEL,Michel,M,LDVD,ENSEMBLE FAISONS VIVRE BUELLAS,502,True,1754.0,50.91,49.09,20.22,15.77,18.59,21.79,15.55,8.08
01069,Certines,THOMAS,Eric,M,LDVG,"CERTINES, AVENIR ET EQUILIBRE",525,True,1466.0,50.42,49.58,21.29,17.44,19.58,24.4,12.78,4.51
01071,Cessy,BOUVIER,Christophe,M,LDVD,CESSY PERSPECTIVES 2020,975,True,4797.0,50.72,49.28,23.49,18.86,24.19,21.22,9.09,3.17
01072,Ceyz�riat,FLOCHON,Jean-Yves,M,LDVD,Liste d'Union VIVRE CEYZERIAT,936,True,3068.0,51.59,48.41,20.52,15.92,19.57,20.21,13.82,9.96
01074,Chalamont,BENMEDJAHED,Ali,M,LDIV,"CHALAMONT, VILLAGE D'AVENIR",762,True,2408.0,51.03,48.97,21.71,17.15,18.74,18.96,11.8,11.63
01075,Chaleins,GROS,Gilbert,M,LDVD,"Pour notre village, une �quipe vous accompagne HORIZON 2020",323,True,1234.0,49.45,50.55,22.38,17.38,20.32,23.15,11.81,4.96
01078,Challex,JOLIE,Christian,M,LDVG,"CHALLEX, demain s'inspire de notre histoire",0,False,1377.0,52.28,47.72,20.73,15.6,21.64,20.23,12.5,9.29
01078,Challex,CHAPPUIS,Claude,M,LDIV,"POUR CHALLEX, AUTHENTIQUE ET VIVANT",297,True,1377.0,52.28,47.72,20.73,15.6,21.64,20.23,12.5,9.29
01089,Ch�teau-Gaillard,BRUNET,Jo�l,M,LDVD,CHATEAU-GAILLARD HORIZON 2020,526,True,1999.0,50.08,49.92,23.3,16.27,21.13,21.67,11.96,5.67
01091,Ch�tillon-en-Michaille,PERREARD,Patrick,M,LDIV,"Avec Patrick PERREARD, une nouvelle page s'ouvre...",883,True,3311.0,50.07,49.93,21.93,17.26,21.07,20.96,12.37,6.41
01092,Ch�tillon-la-Palud,CHAUDEY,Agn�s,F,LDIV,ENSEMBLE ! TOUS POUR CHATILLON,219,True,1568.0,50.77,49.23,22.12,15.29,18.24,22.57,14.7,7.08
01092,Ch�tillon-la-Palud,MICHON,Andr�,M,LDVD,CONTINUITE ET AVENIR,493,True,1568.0,50.77,49.23,22.12,15.29,18.24,22.57,14.7,7.08
01093,Ch�tillon-sur-Chalaronne,FORAY,Guy,M,LDIV,Avan�ons Autrement,956,True,4956.0,52.17,47.83,17.32,16.94,17.26,18.21,15.6,14.67
01093,Ch�tillon-sur-Chalaronne,CLAYETTE,Yves,M,LUMP,TOUS ENSEMBLE POUR CHATILLON,1089,True,4956.0,52.17,47.83,17.32,16.94,17.26,18.21,15.6,14.67
01099,Chazey-sur-Ain,DULOT,Ren�,M,LDVG,ENSEMBLE POUR 2020,552,True,1530.0,50.37,49.63,20.08,16.41,20.84,22.72,12.02,7.92
01103,Chevry,RAVOT,Jean-Fran�ois,M,LDVG,CHEVRY ENSEMBLE,287,True,1459.0,51.27,48.73,22.34,17.91,23.46,21.96,9.71,4.62
01105,Civrieux,BEGUET,Marie-Jeanne,F,LDVD,Bien Vivre � Civrieux,396,True,1489.0,49.7,50.3,19.84,18.71,19.88,23.84,11.84,5.89
01108,Coligny,RAFFIN,Bruno,M,LDVD,"COLIGNY, L'AVENIR ENSEMBLE",410,True,1198.0,52.51,47.49,17.0,12.82,16.84,18.3,17.02,18.02
01109,Collonges,DUPARC,Andr�,M,LDVD,COLLONGES HORIZON 2020,312,True,2163.0,49.88,50.12,24.9,18.61,25.47,19.44,7.91,3.67
01115,Confran�on,COLAS,Christiane,F,LSOC,ENSEMBLE POUR CONFRANCONS,310,True,1326.0,49.21,50.79,22.49,17.58,21.96,20.2,11.48,6.29
01118,Corbonod,TRAVAIL,Joseph,M,LDIV,AGIR ENSEMBLE POUR CORBONOD,376,True,1236.0,50.76,49.24,17.87,14.49,18.96,21.33,15.82,11.53
01123,Cormoranche-sur-Sa�ne,CHAPPELON,Yves Augustin,M,LDVD,ENSEMBLE PREPARONS L'AVENIR,386,True,1089.0,48.84,51.16,20.68,14.57,17.77,22.21,14.88,9.9
01123,Cormoranche-sur-Sa�ne,JAILLET,Georges,M,LDVD,TOUS ENSEMBLE POUR CORMORANCHE,175,True,1089.0,48.84,51.16,20.68,14.57,17.77,22.21,14.88,9.9
01130,Cras-sur-Reyssouze,PERRIN,G�rard,M,LDVG,AGIR ET VIVRE ENSEMBLE A CRAS,453,True,1414.0,49.17,50.83,23.59,16.42,20.26,20.08,13.22,6.42
01134,Crottet,DURANDIN,Patrick,M,LDIV,AVEC VOUS POUR CROTTET,322,True,1719.0,50.23,49.77,19.15,14.46,19.34,22.29,16.52,8.25
01134,Crottet,PERRUCHE,Daniel,M,LDVD,CAP : AVENIR CROTTET,473,True,1719.0,50.23,49.77,19.15,14.46,19.34,22.29,16.52,8.25
01135,Crozet,PINEY,Henri,M,LDVG,"CROZATIS, TOUS UNIS POUR UN VILLAGE AUTHENTIQUE",293,True,2086.0,48.88,51.12,22.95,17.07,22.6,22.67,10.89,3.82
01135,Crozet,DONZ�,Dominique,F,LDVD,CROZET A COEUR,358,True,2086.0,48.88,51.12,22.95,17.07,22.6,22.67,10.89,3.82
01138,Culoz,B�RARDI,Christophe,M,LDVG,CULOZ NOUS RASSEMBLE,580,True,3029.0,51.13,48.87,20.29,16.48,18.27,19.42,14.86,10.67
01138,Culoz,ANDRE-MASSE,Franck,M,LDVD,"CULOZ 2014, LA VOLONT� D'AGIR, LA FORCE D'ACCOMPLIR",726,True,3029.0,51.13,48.87,20.29,16.48,18.27,19.42,14.86,10.67
01142,Dagneux,SIMPLEX,Bernard,M,LDVD,VIVRE � DAGNEUX,1144,True,4441.0,51.04,48.96,22.46,18.56,20.22,20.08,12.32,6.35
01143,Divonne-les-Bains,GIRARDO,Sandra,F,LDIV,"DIVONNE, MIEUX, ENSEMBLE",497,True,9100.0,52.48,47.52,21.04,16.03,21.77,21.63,12.3,7.24
01143,Divonne-les-Bains,BLANC,Etienne,M,LUMP,DIVONNE PASSIONN�MENT,1644,True,9100.0,52.48,47.52,21.04,16.03,21.77,21.63,12.3,7.24
01143,Divonne-les-Bains,LAURENT,Jean-Louis,M,LDVD,DIVONNE LES BAINS AUTREMENT,1015,True,9100.0,52.48,47.52,21.04,16.03,21.77,21.63,12.3,7.24
01145,Dompierre-sur-Veyle,BERARD,Jean,M,LDVD,AGISSONS ENSEMBLE,310,True,1166.0,48.51,51.49,21.25,15.06,19.26,22.51,14.11,7.8
01148,Dortan,DUBARE,Marianne,F,LDVG,"CAP 2020 : ENSEMBLE, DESSINONS L'AVENIR DE DORTAN",554,True,1845.0,49.45,50.55,16.89,15.71,19.14,24.93,15.27,8.07
01148,Dortan,RIPPE,Nicolas,M,LDVD,EN AVANT DORTAN,344,True,1845.0,49.45,50.55,16.89,15.71,19.14,24.93,15.27,8.07
01151,Druillat,DEVOY,Richard,M,LDIV,DRUILLAT D'ABORD,281,True,1150.0,50.3,49.7,18.54,13.69,15.96,21.96,18.19,11.66
01151,Druillat,EMIN,Jean-Luc,M,LDIV,AGIR POUR BIEN VIVRE A DRUILLAT,364,True,1150.0,50.3,49.7,18.54,13.69,15.96,21.96,18.19,11.66
01153,Echenevex,REBEIX,Pierre,M,LDVD,ECHENEVEX DEMAIN,402,True,2158.0,49.68,50.32,25.71,14.77,21.04,23.3,11.43,3.75
01157,Fareins,DUMOULIN,Yves,M,LDVD,AGIR ENSEMBLE POUR FAREINS,744,True,2180.0,50.7,49.3,20.39,15.38,17.13,21.41,16.75,8.94
01159,Feillens,DUBY,Michelle,F,LDIV,FEILLENS AUTREMENT,383,True,3225.0,50.11,49.89,16.83,16.18,18.69,22.27,16.25,9.78
01159,Feillens,DUMAS,Gilles,M,LDIV,NOUVEL ELAN,414,True,3225.0,50.11,49.89,16.83,16.18,18.69,22.27,16.25,9.78
01159,Feillens,BILLOUDET,Guy,M,LDVD,"AVEC VOUS, EXPERIENCE ET JEUNESSE POUR FEILLENS",843,True,3225.0,50.11,49.89,16.83,16.18,18.69,22.27,16.25,9.78
01160,Ferney-Voltaire,MEYLAN,Fran�ois,M,LDVG,FERNEY AVENIR 2014,833,False,9337.0,52.11,47.89,18.92,19.5,25.47,19.29,11.17,5.65
01160,Ferney-Voltaire,LANDREAU,Christian,M,LDVD,LANDREAU,334,False,9337.0,52.11,47.89,18.92,19.5,25.47,19.29,11.17,5.65
01160,Ferney-Voltaire,RAPHOZ,Daniel,M,LDVD,FERNEY-VOLTAIRE VALEURS COMMUNES,793,False,9337.0,52.11,47.89,18.92,19.5,25.47,19.29,11.17,5.65
01163,Foissiat,FROMONT,Jean-Pierre,M,LDVG,Liste d'Union et d'Action pour un D�veloppement Communal Raisonn�,659,True,2029.0,49.32,50.68,18.66,15.88,18.39,21.25,14.33,11.5
01165,Francheleins,LUX,Jean-Michel,M,LDVD,DES FEMMES ET DES HOMMES ENGAGES POUR FRANCHELEINS,472,True,1515.0,49.48,50.52,25.9,15.6,20.69,20.66,11.88,5.28
01166,Frans,THEVENET,Martial,M,LDVD,UN PROJET - UNE MISSION - UNE PASSION,835,True,2196.0,50.55,49.45,19.69,17.67,19.83,21.79,13.65,7.37
01173,Gex,REDIER DE LA VILLATTE,Henri,M,LSOC,HUMANISME ET PARTICIPATION,395,True,11141.0,50.52,49.48,20.77,19.32,25.79,19.47,9.19,5.45
01173,Gex,CHARPENTIER,S�bastien,M,LDVG,SOLIDAIRES POUR L'AVENIR DE GEX,783,True,11141.0,50.52,49.48,20.77,19.32,25.79,19.47,9.19,5.45
01173,Gex,DUNAND,Patrice,M,LDVD,GEX AVENIR,1485,True,11141.0,50.52,49.48,20.77,19.32,25.79,19.47,9.19,5.45
01179,Gri�ges,RENOUD,Jo�lle,F,LDIV,GRIEGES avec nous pour vous,623,True,1908.0,49.87,50.13,19.37,14.02,17.66,22.3,16.34,10.31
01181,Groissiat,MARRON,Jean-Luc,M,LDVD,"GROISSIAT, CONSTRUIRE ENSEMBLE",402,True,1187.0,49.2,50.8,22.7,16.0,19.21,23.48,13.48,5.14
01183,Gu�reins,MORILLON,Guy,M,LDVD,GUEREINS AVENIR,341,True,1423.0,49.62,50.38,22.65,14.7,19.23,20.56,14.66,8.2
01185,Hauteville-Lompnes,JOLY,Fabienne,F,LDVG,VALORISONS ENSEMBLE NOS RICHESSES,354,False,3829.0,51.82,48.18,12.47,15.25,14.96,19.79,18.98,18.56
01185,Hauteville-Lompnes,ARGENTI,Bernard,M,LUDI,OSONS L'AVENIR,605,False,3829.0,51.82,48.18,12.47,15.25,14.96,19.79,18.98,18.56
01185,Hauteville-Lompnes,PERNOD BEAUDON,St�phanie,F,LDVD,"HAUTEVILLE-LOMPNES, LA RECONQUETE",492,False,3829.0,51.82,48.18,12.47,15.25,14.96,19.79,18.98,18.56
01189,Injoux-G�nissiat,COCHET,Albert,M,LDVG,UNE ENERGIE NOUVELLE POUR INJOUX GENISSIAT,321,True,1144.0,48.78,51.22,21.67,19.01,21.74,20.24,10.62,6.73
01192,Izernore,COLLETAZ,Michel,M,LDVD,"Ensemble, pour bien vivre � Izernore demain !",673,True,2294.0,50.47,49.53,21.09,17.07,20.18,22.49,12.42,6.76
01194,Jassans-Riottier,REVERCHON,Jean-Pierre,M,LDIV,UN SOUFFLE NOUVEAU POUR JASSANS,1198,False,6222.0,52.08,47.92,19.2,16.67,17.76,21.2,14.82,10.34
01194,Jassans-Riottier,COLLET,Ren�,M,LDVD,JASSANS pour tous,276,False,6222.0,52.08,47.92,19.2,16.67,17.76,21.2,14.82,10.34
01194,Jassans-Riottier,FOURNET,Jacqueline,F,LDVD,AGISSONS ENSEMBLE POUR DEMAIN,1081,False,6222.0,52.08,47.92,19.2,16.67,17.76,21.2,14.82,10.34
01195,Jasseron,LAMUR,V�ronique,F,LDVG,ENSEMBLE POUR L'AVENIR DE JASSERON,566,True,1709.0,52.78,47.22,21.15,14.28,17.65,20.38,13.55,12.99
01196,Jayat,THENOZ,Arnaud,M,LDVG,JAYAT AUTREMENT,157,True,1124.0,49.66,50.34,24.33,16.23,20.39,19.03,12.45,7.57
01196,Jayat,LONGERON,Robert,M,LDVD,ENSEMBLE POUR JAYAT,388,True,1124.0,49.66,50.34,24.33,16.23,20.39,19.03,12.45,7.57
01199,Jujurieux,BOLLACHE,Anne,F,LDVG,BIEN VIVRE A JUJURIEUX,613,True,2192.0,50.78,49.22,20.85,16.09,20.2,19.17,12.51,11.18
01199,Jujurieux,TREFF,Philippe,M,LDIV,JUJURIEUX 2014-2020,329,True,2192.0,50.78,49.22,20.85,16.09,20.2,19.17,12.51,11.18
01202,Lagnieu,GIRARD,Laurent,M,LDVG,ENSEMBLE BOUGEONS POUR LAGNIEU,739,True,6953.0,51.47,48.53,19.07,16.72,19.19,19.42,15.26,10.35
01202,Lagnieu,MOINGEON,Andr�,M,LDVD,POUR LAGNIEU,1945,True,6953.0,51.47,48.53,19.07,16.72,19.19,19.42,15.26,10.35
01203,Laiz,ZANCANARO,Yves,M,LDIV,Liste d'Union Communale,377,True,1191.0,51.2,48.8,19.92,16.06,18.6,22.88,15.35,7.2
01205,Lancrans,DUBUISSON,Bernard,M,LDVG,LANCRANS TOUJOURS EN AVANT,176,True,1028.0,51.65,48.35,19.75,17.85,20.94,20.58,11.78,9.09
01205,Lancrans,MAYET,Christophe,M,LDVD,"J'AIME LANCRANS, r�solument tourn�e vers l'avenir",266,True,1028.0,51.65,48.35,19.75,17.85,20.94,20.58,11.78,9.09
01211,Lent,PANABIERES,Marie-Claire,F,LDVG,LENT 2014 : CONTINUONS ENSEMBLE POUR VOUS ET AVEC VOUS,448,True,1426.0,50.39,49.61,22.42,15.77,19.84,20.74,13.61,7.62
01213,Leyment,REVERDY,J�r�me,M,LDVD,AGISSONS ENSEMBLE POUR LEYMENT,245,True,1248.0,51.32,48.68,23.12,18.33,21.16,22.78,9.97,4.64
01213,Leyment,RIGAUD,Yves,M,LDVD,"LEYMENT AVENIR : ""Continuons ensemble",329,True,1248.0,51.32,48.68,23.12,18.33,21.16,22.78,9.97,4.64
01224,Loyettes,JACQUET,Joseph,M,LDIV,"TOUS, AGISSONS POUR NOTRE AVENIR",270,True,3158.0,50.59,49.41,25.36,18.88,22.59,17.58,10.22,5.38
01224,Loyettes,GAGNE,Jean-Pierre,M,LDVD,L'AVENIR c'est Vous avec Nous,878,True,3158.0,50.59,49.41,25.36,18.88,22.59,17.58,10.22,5.38
01229,Malafretaz,VIVIET,Alain,M,LDVD,ENSEMBLE POUR L'AVENIR DE MALAFRETAZ,343,True,1149.0,49.91,50.09,23.39,17.79,21.16,19.71,11.3,6.64
01231,Manziat,LARDET,Denis,M,LDIV,Pour MANZIAT,702,True,1976.0,49.95,50.05,20.26,15.06,18.05,21.37,15.76,9.5
01232,Marboz,GESTAS,Alain,M,LDVG,ENSEMBLE DANS L'ACTION,732,True,2205.0,50.04,49.96,18.16,14.44,16.81,21.52,17.56,11.51
01232,Marboz,ROBERT,Luc,M,LDVD,Modernit� rime avec ruralit�,411,True,2205.0,50.04,49.96,18.16,14.44,16.81,21.52,17.56,11.51
01236,Marsonnas,ANTOINET,Guy,M,LDVD,TOUS UNIS POUR MARSONNAS,379,True,987.0,49.65,50.35,21.73,14.99,18.84,20.94,14.12,9.39
01237,Martignat,LOCATELLI,Yves,M,LDVD,ENSEMBLE POUR MARTIGNAT,441,True,1573.0,49.21,50.79,22.93,15.96,19.79,23.38,12.78,5.17
01238,Massieux,GRISON,Bernard,M,LDVD,MASSIEUX PLUS DE VIE,650,True,2482.0,50.99,49.01,21.07,16.17,18.15,23.64,14.34,6.62
01241,Meillonnas,NEVEU,Jean-Paul,M,LDVD,MEILLONNAS DEMAIN,483,True,1310.0,50.08,49.92,17.74,14.47,18.8,23.07,17.26,8.65
01243,Messimy-sur-Sa�ne,FORTIN,Claude,M,LDIV,LEF,195,True,1224.0,50.82,49.18,21.13,14.85,18.19,24.51,15.14,6.18
01243,Messimy-sur-Sa�ne,GELAS,Vincent,M,LDIV,LISTE D'UNION POUR UN DEVELOPPEMENT RAISONNE DE MESSIMY SUR SA�NE,397,True,1224.0,50.82,49.18,21.13,14.85,18.19,24.51,15.14,6.18
01244,Meximieux,CAVET,Arnaud,M,LDVG,MEXIMIEUX NOTRE PROJET NOTRE VILLE,892,True,7539.0,52.19,47.81,20.99,19.01,19.7,19.29,12.2,8.81
01244,Meximieux,BUSSY,Christian,M,LDVD,"HORIZON 2014-2020 ""REUSSIR MEXIMIEUX",1821,True,7539.0,52.19,47.81,20.99,19.01,19.7,19.29,12.2,8.81
01246,M�z�riat,DUPUIT,Guy,M,LDIV,BOUGE TON VILLAGE MEZERIAT,361,True,2137.0,50.8,49.2,20.42,16.81,18.43,18.67,15.98,9.7
01246,M�z�riat,ROBIN,Etienne,M,LDVD,MEZERIAVENIR,473,True,2137.0,50.8,49.2,20.42,16.81,18.43,18.67,15.98,9.7
01248,Mionnay,CORMORECHE,Henri,M,LDVD,UN ELAN POUR MIONNAY,778,True,2130.0,49.39,50.61,18.72,19.52,18.38,25.44,12.81,5.13
01249,Miribel,GIRON,Andr�,M,LDVG,L'EVEIL DE MIRIBEL,449,False,9425.0,51.08,48.92,20.78,17.61,19.87,20.31,12.45,8.99
01249,Miribel,VIRICEL,Sylvie,F,LDVG,MIRIBEL COMME VOUS L'AIMEZ,1539,False,9425.0,51.08,48.92,20.78,17.61,19.87,20.31,12.45,8.99
01249,Miribel,GAITET,Jean-Pierre,M,LDVD,UN RENOUVEAU POUR MIRIBEL,1443,False,9425.0,51.08,48.92,20.78,17.61,19.87,20.31,12.45,8.99
01250,Mis�rieux,CANAUD,Pierre,M,LDIV,MISERIEUX NOTRE VILLAGE,228,True,1877.0,51.66,48.34,19.58,21.86,17.67,21.03,13.56,6.3
01250,Mis�rieux,SERRAT,Etienne,M,LDVD,MISERIEUX POURSUIVONS ENSEMBLE,629,True,1877.0,51.66,48.34,19.58,21.86,17.67,21.03,13.56,6.3
01254,Montagnat,CHICHOUX,Yvan,M,LDVD,LISTE D'UNION COMMUNALE,767,True,1893.0,49.47,50.53,19.66,14.77,17.84,24.47,16.52,6.75
01258,Montceaux,DESCHIZEAUX,Jean-Claude,M,LDVD,La force de l'exp�rience,381,True,1211.0,48.39,51.61,20.96,15.76,18.5,24.39,14.81,5.58
01262,Montluel,BERNARD,Jacky,M,LSOC,"Osons Montluel, ville d'avenir",894,False,7036.0,51.71,48.29,21.2,19.35,20.14,18.78,12.08,8.45
01262,Montluel,DAUBIE,Romain,M,LDVD,VIVONS MONTLUEL ENSEMBLE,1044,False,7036.0,51.71,48.29,21.2,19.35,20.14,18.78,12.08,8.45
01262,Montluel,DE FONCLARE,Cyril,M,LDVD,MONTLUEL AVENIR,575,False,7036.0,51.71,48.29,21.2,19.35,20.14,18.78,12.08,8.45
01263,Montmerle-sur-Sa�ne,FORESTIER,Jean-Christian,M,LUMP,"MONTMERLE, UN VILLAGE POUR TOUS",455,False,3811.0,50.48,49.52,20.26,14.91,18.31,21.57,14.39,10.57
01263,Montmerle-sur-Sa�ne,CAMPION,Alain,M,LDVD,MONTMERLE HORIZON 2020,537,False,3811.0,50.48,49.52,20.26,14.91,18.31,21.57,14.39,10.57
01263,Montmerle-sur-Sa�ne,LAMURE,Rapha�l,M,LDVD,MONTMERLE AVEC VOUS,768,False,3811.0,50.48,49.52,20.26,14.91,18.31,21.57,14.39,10.57
01265,Montr�al-la-Cluse,DEGUERRY,Jean,M,LDVD,MONTREAL LA CLUSE : une ville pour tous,959,True,3409.0,49.9,50.1,20.29,17.48,19.26,20.46,14.22,8.29
01266,Montrevel-en-Bresse,ROCHE,Jean-Pierre,M,LDVG,"Ensemble, construisons l'avenir de Montrevel",845,True,2452.0,54.03,45.97,16.08,14.79,16.1,19.61,17.26,16.15
