commune_code,commune_name,last_name,first_name,gender,party_code,votes,elected,P19_POP,pct_female,pct_male,pct_age_0_14,pct_age_15_29,pct_age_30_44,pct_age_45_59,pct_age_60_74,pct_age_75_plus
01012,Aranc,BOUTEILLE,Solène,F,NC,0.0,False,329.0,48.76,51.24,18.93,12.99,15.77,18.69,19.26,14.36
01012,Aranc,CABAUSSEL,Michel,M,NC,0.0,False,329.0,48.76,51.24,18.93,12.99,15.77,18.69,19.26,14.36
01012,Aranc,DAVID,Brigitte,F,NC,0.0,False,329.0,48.76,51.24,18.93,12.99,15.77,18.69,19.26,14.36
01012,Aranc,DAVID,Guy,M,NC,0.0,False,329.0,48.76,51.24,18.93,12.99,15.77,18.69,19.26,14.36
01012,Aranc,DESVIGNE,Joan,M,NC,0.0,False,329.0,48.76,51.24,18.93,12.99,15.77,18.69,19.26,14.36
01012,Aranc,GOYET,Eric,M,NC,62.0,False,329.0,48.76,51.24,18.93,12.99,15.77,18.69,19.26,14.36
01012,Aranc,PALLET,Monique,F,NC,88.0,True,329.0,48.76,51.24,18.93,12.99,15.77,18.69,19.26,14.36
01012,Aranc,PIRES,Hervé,M,NC,0.0,False,329.0,48.76,51.24,18.93,12.99,15.77,18.69,19.26,14.36
01012,Aranc,TRICHARD,Elodie,F,NC,0.0,False,329.0,48.76,51.24,18.93,12.99,15.77,18.69,19.26,14.36
01045,Birieux,VIALLATTE,Nicolas,M,NC,67.0,True,283.0,48.41,51.59,24.35,15.45,22.78,19.75,11.01,6.67
01045,Birieux,THEVENARD,Lucas,M,NC,53.0,True,283.0,48.41,51.59,24.35,15.45,22.78,19.75,11.01,6.67
01045,Birieux,PIERRE,Hervé,M,NC,5.0,False,283.0,48.41,51.59,24.35,15.45,22.78,19.75,11.01,6.67
01045,Birieux,MASSÉ,Patricia,F,NC,1.0,False,283.0,48.41,51.59,24.35,15.45,22.78,19.75,11.01,6.67
01045,Birieux,MALLET,Matthieu,M,NC,54.0,True,283.0,48.41,51.59,24.35,15.45,22.78,19.75,11.01,6.67
01045,Birieux,LESCUYER,Gilbert,M,NC,13.0,False,283.0,48.41,51.59,24.35,15.45,22.78,19.75,11.01,6.67
01045,Birieux,GUETTY,Richard,M,NC,46.0,True,283.0,48.41,51.59,24.35,15.45,22.78,19.75,11.01,6.67
01045,Birieux,GUERIN,Raphaël,M,NC,24.0,False,283.0,48.41,51.59,24.35,15.45,22.78,19.75,11.01,6.67
01045,Birieux,GERARD,Florian,M,NC,21.0,False,283.0,48.41,51.59,24.35,15.45,22.78,19.75,11.01,6.67
01045,Birieux,FUGAS,Dominique,M,NC,0.0,False,283.0,48.41,51.59,24.35,15.45,22.78,19.75,11.01,6.67
01045,Birieux,DELORE,Catherine,F,NC,17.0,False,283.0,48.41,51.59,24.35,15.45,22.78,19.75,11.01,6.67
01045,Birieux,CHRISTOLHOMME,François,M,NC,6.0,False,283.0,48.41,51.59,24.35,15.45,22.78,19.75,11.01,6.67
01058,Brégnier-Cordon,FAVIER,Brice,M,NC,80.0,True,828.0,49.57,50.43,19.37,16.06,17.82,19.47,16.95,10.34
01060,Brénod,VANEL,Laurent,M,NC,0.0,False,493.0,52.45,47.55,15.87,14.13,16.64,19.97,17.8,15.58
01060,Brénod,RONGEAT,Sandrine,F,NC,0.0,False,493.0,52.45,47.55,15.87,14.13,16.64,19.97,17.8,15.58
01060,Brénod,RAVOT,Marie-Claude,F,NC,0.0,False,493.0,52.45,47.55,15.87,14.13,16.64,19.97,17.8,15.58
01060,Brénod,MURET,Marie-Françoise,F,NC,0.0,False,493.0,52.45,47.55,15.87,14.13,16.64,19.97,17.8,15.58
01060,Brénod,MATHIEU,Françoise,F,NC,3.0,False,493.0,52.45,47.55,15.87,14.13,16.64,19.97,17.8,15.58
01060,Brénod,MASSONNET,Rémi,M,NC,91.0,False,493.0,52.45,47.55,15.87,14.13,16.64,19.97,17.8,15.58
01060,Brénod,MARJOLET,Julien,M,NC,125.0,True,493.0,52.45,47.55,15.87,14.13,16.64,19.97,17.8,15.58
01060,Brénod,TROCCON,Emmanuel,M,NC,0.0,False,493.0,52.45,47.55,15.87,14.13,16.64,19.97,17.8,15.58
01060,Brénod,LOCATELLI,Miguel,M,NC,0.0,False,493.0,52.45,47.55,15.87,14.13,16.64,19.97,17.8,15.58
01060,Brénod,BAILLET,Jean-Pierre,M,NC,0.0,False,493.0,52.45,47.55,15.87,14.13,16.64,19.97,17.8,15.58
01060,Brénod,CARRIER,Simon,M,NC,0.0,False,493.0,52.45,47.55,15.87,14.13,16.64,19.97,17.8,15.58
01060,Brénod,DOMINGUEZ,David,M,NC,0.0,False,493.0,52.45,47.55,15.87,14.13,16.64,19.97,17.8,15.58
01060,Brénod,LUQUET,Valérie,F,NC,0.0,False,493.0,52.45,47.55,15.87,14.13,16.64,19.97,17.8,15.58
01060,Brénod,GRAND,Karine,F,NC,0.0,False,493.0,52.45,47.55,15.87,14.13,16.64,19.97,17.8,15.58
01060,Brénod,HAVEZ,Marguerite,F,NC,0.0,False,493.0,52.45,47.55,15.87,14.13,16.64,19.97,17.8,15.58
01060,Brénod,ESPERANCE,Anne,F,NC,0.0,False,493.0,52.45,47.55,15.87,14.13,16.64,19.97,17.8,15.58
01077,Challes-la-Montagne,CHAMPELEY,Anthony,M,NC,46.0,True,196.0,50.26,49.74,20.28,11.67,20.03,20.29,17.88,9.84
01077,Challes-la-Montagne,PIPERINI,Jacqueline,F,NC,27.0,True,196.0,50.26,49.74,20.28,11.67,20.03,20.29,17.88,9.84
01077,Challes-la-Montagne,PERRET,Yves,M,NC,46.0,True,196.0,50.26,49.74,20.28,11.67,20.03,20.29,17.88,9.84
01085,La Chapelle-du-Châtelard,SIBELLE,Guillaume,M,NC,78.0,True,400.0,48.05,51.95,22.59,15.19,20.23,20.67,13.97,7.35
01085,La Chapelle-du-Châtelard,BERTHAUD,Corinne,F,NC,81.0,True,400.0,48.05,51.95,22.59,15.19,20.23,20.67,13.97,7.35
01085,La Chapelle-du-Châtelard,CHATELET,Mickaël,M,NC,85.0,True,400.0,48.05,51.95,22.59,15.19,20.23,20.67,13.97,7.35
01085,La Chapelle-du-Châtelard,GALLET,David,M,NC,82.0,True,400.0,48.05,51.95,22.59,15.19,20.23,20.67,13.97,7.35
01085,La Chapelle-du-Châtelard,GIRARD,Christine,F,NC,78.0,True,400.0,48.05,51.95,22.59,15.19,20.23,20.67,13.97,7.35
01085,La Chapelle-du-Châtelard,MARTIN,Lydie,F,NC,81.0,True,400.0,48.05,51.95,22.59,15.19,20.23,20.67,13.97,7.35
01085,La Chapelle-du-Châtelard,PONCET,Gérald,M,NC,77.0,True,400.0,48.05,51.95,22.59,15.19,20.23,20.67,13.97,7.35
01085,La Chapelle-du-Châtelard,RAVOUX,Jean-Luc,M,NC,79.0,True,400.0,48.05,51.95,22.59,15.19,20.23,20.67,13.97,7.35
01087,Charix,GODET,Charlotte,F,NC,69.0,True,282.0,48.81,51.19,19.02,14.49,18.56,21.34,16.74,9.84
01087,Charix,DUMAS,Manuel,M,NC,68.0,True,282.0,48.81,51.19,19.02,14.49,18.56,21.34,16.74,9.84
01087,Charix,BLEUZET,Patrick,M,NC,0.0,False,282.0,48.81,51.19,19.02,14.49,18.56,21.34,16.74,9.84
01087,Charix,BOZONNET,Max,M,NC,63.0,True,282.0,48.81,51.19,19.02,14.49,18.56,21.34,16.74,9.84
01094,Chavannes-sur-Reyssouze,CHEVAUCHET,Michel,M,NC,43.0,True,761.0,49.82,50.18,18.69,14.96,17.65,21.28,16.08,11.34
01110,Colomieu,TETAZ-PERRIER,Laura,F,NC,45.0,True,156.0,51.92,48.08,16.85,13.92,18.16,21.58,20.3,9.19
01111,Conand,BRUNET,Pierre,M,NC,16.0,True,132.0,43.18,56.82,20.67,13.42,17.17,21.84,15.28,11.62
01147,Domsure,PIERRE,Hervé,M,NC,0.0,False,492.0,52.46,47.54,18.15,15.55,17.73,20.49,17.17,10.9
01147,Domsure,MAITRE,Myriam,F,NC,81.0,False,492.0,52.46,47.54,18.15,15.55,17.73,20.49,17.17,10.9
01147,Domsure,GOURDAN,Olympe,F,NC,0.0,False,492.0,52.46,47.54,18.15,15.55,17.73,20.49,17.17,10.9
01147,Domsure,TRICAUD,Philippe,M,NC,0.0,False,492.0,52.46,47.54,18.15,15.55,17.73,20.49,17.17,10.9
01147,Domsure,DONDÉ,Corinne,F,NC,0.0,False,492.0,52.46,47.54,18.15,15.55,17.73,20.49,17.17,10.9
01147,Domsure,BERNARD DE DOMPSURE,Xavier,M,NC,84.0,True,492.0,52.46,47.54,18.15,15.55,17.73,20.49,17.17,10.9
01147,Domsure,DRECQ,Pierre,M,NC,0.0,False,492.0,52.46,47.54,18.15,15.55,17.73,20.49,17.17,10.9
01152,Echallon,BON,Laurence,F,NC,41.0,False,748.0,46.39,53.61,18.77,14.08,18.57,23.26,16.08,9.23
01152,Echallon,CAILLAUD,Joël,M,NC,21.0,False,748.0,46.39,53.61,18.77,14.08,18.57,23.26,16.08,9.23
01152,Echallon,CHAPELUT,Patrick,M,NC,109.0,True,748.0,46.39,53.61,18.77,14.08,18.57,23.26,16.08,9.23
01152,Echallon,RIGARD,Frédéric,M,NC,0.0,False,748.0,46.39,53.61,18.77,14.08,18.57,23.26,16.08,9.23
01184,Hautecourt-Romanèche,LAMBERET,Christelle,F,NC,261.0,True,763.0,49.34,50.66,19.37,14.49,17.28,21.87,17.2,9.79
01184,Hautecourt-Romanèche,ROCHET,Marc,M,NC,238.0,True,763.0,49.34,50.66,19.37,14.49,17.28,21.87,17.2,9.79
01184,Hautecourt-Romanèche,PHILIBERT,Sophie,F,NC,245.0,True,763.0,49.34,50.66,19.37,14.49,17.28,21.87,17.2,9.79
01184,Hautecourt-Romanèche,PERDRIX,Nathalie,F,NC,268.0,True,763.0,49.34,50.66,19.37,14.49,17.28,21.87,17.2,9.79
01184,Hautecourt-Romanèche,MAIGRE ROLLAND,Véronique,F,NC,258.0,True,763.0,49.34,50.66,19.37,14.49,17.28,21.87,17.2,9.79
01184,Hautecourt-Romanèche,LANDES,René,M,NC,217.0,True,763.0,49.34,50.66,19.37,14.49,17.28,21.87,17.2,9.79
01184,Hautecourt-Romanèche,GOYENECHE,Karine,F,NC,253.0,True,763.0,49.34,50.66,19.37,14.49,17.28,21.87,17.2,9.79
01184,Hautecourt-Romanèche,CHATARD,Jean-Paul,M,NC,249.0,True,763.0,49.34,50.66,19.37,14.49,17.28,21.87,17.2,9.79
01184,Hautecourt-Romanèche,DESBOIS,Anne-Hélène,F,NC,254.0,True,763.0,49.34,50.66,19.37,14.49,17.28,21.87,17.2,9.79
01184,Hautecourt-Romanèche,BREVET,Gérard,M,NC,233.0,True,763.0,49.34,50.66,19.37,14.49,17.28,21.87,17.2,9.79
01184,Hautecourt-Romanèche,CHABOT,Gilbert,M,NC,255.0,True,763.0,49.34,50.66,19.37,14.49,17.28,21.87,17.2,9.79
01184,Hautecourt-Romanèche,CHARBON-BESANÇON,Carine,F,NC,219.0,True,763.0,49.34,50.66,19.37,14.49,17.28,21.87,17.2,9.79
01184,Hautecourt-Romanèche,FEVRE,Christian,M,NC,241.0,True,763.0,49.34,50.66,19.37,14.49,17.28,21.87,17.2,9.79
01184,Hautecourt-Romanèche,CHEVALLIER,Jean-Luc,M,NC,260.0,True,763.0,49.34,50.66,19.37,14.49,17.28,21.87,17.2,9.79
01184,Hautecourt-Romanèche,CLÉMENT,Mickaël,M,NC,257.0,True,763.0,49.34,50.66,19.37,14.49,17.28,21.87,17.2,9.79
01210,Lélex,ZIOSI,Pierre,M,NC,76.0,False,228.0,51.09,48.91,14.04,14.71,20.81,23.06,15.26,12.13
01210,Lélex,TRAINI,Muriel,F,NC,0.0,False,228.0,51.09,48.91,14.04,14.71,20.81,23.06,15.26,12.13
01210,Lélex,RAVAUX,Amélie,F,NC,0.0,False,228.0,51.09,48.91,14.04,14.71,20.81,23.06,15.26,12.13
01210,Lélex,OUDIN,Nathalie,F,NC,1.0,False,228.0,51.09,48.91,14.04,14.71,20.81,23.06,15.26,12.13
01210,Lélex,MARTIN,Catherine,F,NC,66.0,False,228.0,51.09,48.91,14.04,14.71,20.81,23.06,15.26,12.13
01210,Lélex,MAGNIER,Fabienne,F,NC,81.0,True,228.0,51.09,48.91,14.04,14.71,20.81,23.06,15.26,12.13
01210,Lélex,PARMENTIER,Frédéric,M,NC,69.0,False,228.0,51.09,48.91,14.04,14.71,20.81,23.06,15.26,12.13
01210,Lélex,HOUSTIN,Jérôme,M,NC,0.0,False,228.0,51.09,48.91,14.04,14.71,20.81,23.06,15.26,12.13
01210,Lélex,LARGILLET,David,M,NC,0.0,False,228.0,51.09,48.91,14.04,14.71,20.81,23.06,15.26,12.13
01210,Lélex,FÉLIOT,Eric,M,NC,5.0,False,228.0,51.09,48.91,14.04,14.71,20.81,23.06,15.26,12.13
01210,Lélex,GOENVEC,Marie,F,NC,0.0,False,228.0,51.09,48.91,14.04,14.71,20.81,23.06,15.26,12.13
01210,Lélex,MEON,Dominique,M,NC,2.0,False,228.0,51.09,48.91,14.04,14.71,20.81,23.06,15.26,12.13
01210,Lélex,GROSSIORD,Roger,M,NC,88.0,True,228.0,51.09,48.91,14.04,14.71,20.81,23.06,15.26,12.13
01210,Lélex,GROSGURIN,Jean-Pierre,M,NC,84.0,True,228.0,51.09,48.91,14.04,14.71,20.81,23.06,15.26,12.13
01247,Mijoux,AZZOLA,Patrick,M,NC,2.0,False,312.0,46.49,53.51,18.92,14.19,18.95,23.36,18.0,6.58
01247,Mijoux,DUHALDE,Dominique,F,NC,0.0,False,312.0,46.49,53.51,18.92,14.19,18.95,23.36,18.0,6.58
01247,Mijoux,GROS,Marcel,M,NC,0.0,False,312.0,46.49,53.51,18.92,14.19,18.95,23.36,18.0,6.58
01247,Mijoux,LANIESSE,Cyril,M,NC,72.0,False,312.0,46.49,53.51,18.92,14.19,18.95,23.36,18.0,6.58
01247,Mijoux,MELOT,Patrice,M,NC,83.0,True,312.0,46.49,53.51,18.92,14.19,18.95,23.36,18.0,6.58
01247,Mijoux,MONTABONE,Julien,M,NC,0.0,False,312.0,46.49,53.51,18.92,14.19,18.95,23.36,18.0,6.58
01247,Mijoux,CHAMBOST,Stéphane,M,NC,1.0,False,312.0,46.49,53.51,18.92,14.19,18.95,23.36,18.0,6.58
01280,Ordonnaz,WEISS,Dominique,M,NC,14.0,False,138.0,48.94,51.06,18.14,13.07,15.6,21.63,16.9,14.66
01280,Ordonnaz,LARACINE,Michèle,F,NC,32.0,True,138.0,48.94,51.06,18.14,13.07,15.6,21.63,16.9,14.66
01280,Ordonnaz,VILLAIN,Coralie,F,NC,34.0,True,138.0,48.94,51.06,18.14,13.07,15.6,21.63,16.9,14.66
01280,Ordonnaz,HEUREUX,Noël,M,NC,31.0,False,138.0,48.94,51.06,18.14,13.07,15.6,21.63,16.9,14.66
01280,Ordonnaz,GRINAND,Gilles,M,NC,26.0,False,138.0,48.94,51.06,18.14,13.07,15.6,21.63,16.9,14.66
01280,Ordonnaz,CHEVILLAT,Jean-Luc,M,NC,28.0,False,138.0,48.94,51.06,18.14,13.07,15.6,21.63,16.9,14.66
01280,Ordonnaz,BOUCHAREL,Gérard,M,NC,45.0,True,138.0,48.94,51.06,18.14,13.07,15.6,21.63,16.9,14.66
01280,Ordonnaz,GRINAND,Pierre,M,NC,30.0,False,138.0,48.94,51.06,18.14,13.07,15.6,21.63,16.9,14.66
01294,Peyrieu,TAIX,Guillaume,M,NC,1.0,False,886.0,48.4,51.6,18.52,15.05,19.09,22.25,15.49,9.6
01294,Peyrieu,SANSOÉ,Annick,F,NC,117.0,True,886.0,48.4,51.6,18.52,15.05,19.09,22.25,15.49,9.6
01294,Peyrieu,RAVIER,Thierry,M,NC,1.0,False,886.0,48.4,51.6,18.52,15.05,19.09,22.25,15.49,9.6
01294,Peyrieu,PASTOR,Laurent,M,NC,0.0,False,886.0,48.4,51.6,18.52,15.05,19.09,22.25,15.49,9.6
01294,Peyrieu,MARTIN,Muriel,F,NC,0.0,False,886.0,48.4,51.6,18.52,15.05,19.09,22.25,15.49,9.6
01294,Peyrieu,LEMERRE,Chantal,F,NC,111.0,True,886.0,48.4,51.6,18.52,15.05,19.09,22.25,15.49,9.6
01294,Peyrieu,LE COZ,Rozanne,F,NC,2.0,False,886.0,48.4,51.6,18.52,15.05,19.09,22.25,15.49,9.6
01294,Peyrieu,JACOB,Frédéric,M,NC,2.0,False,886.0,48.4,51.6,18.52,15.05,19.09,22.25,15.49,9.6
01294,Peyrieu,LEORAT,Marcel,M,NC,1.0,False,886.0,48.4,51.6,18.52,15.05,19.09,22.25,15.49,9.6
01294,Peyrieu,GIREL,Jean,M,NC,10.0,False,886.0,48.4,51.6,18.52,15.05,19.09,22.25,15.49,9.6
01294,Peyrieu,FOURNIER,Jean-Michel,M,NC,9.0,False,886.0,48.4,51.6,18.52,15.05,19.09,22.25,15.49,9.6
01294,Peyrieu,DUVOID,Michelle,F,NC,112.0,True,886.0,48.4,51.6,18.52,15.05,19.09,22.25,15.49,9.6
01294,Peyrieu,COCHONAT,Véronique,F,NC,0.0,False,886.0,48.4,51.6,18.52,15.05,19.09,22.25,15.49,9.6
01294,Peyrieu,CLERC,Yvon,M,NC,1.0,False,886.0,48.4,51.6,18.52,15.05,19.09,22.25,15.49,9.6
01294,Peyrieu,CLAPOT,Yolande,F,NC,5.0,False,886.0,48.4,51.6,18.52,15.05,19.09,22.25,15.49,9.6
01294,Peyrieu,CAPITAN,Jacky,M,NC,1.0,False,886.0,48.4,51.6,18.52,15.05,19.09,22.25,15.49,9.6
01294,Peyrieu,ANGELIER,Muriel,F,NC,6.0,False,886.0,48.4,51.6,18.52,15.05,19.09,22.25,15.49,9.6
01294,Peyrieu,GIROD,Corine,F,NC,2.0,False,886.0,48.4,51.6,18.52,15.05,19.09,22.25,15.49,9.6
01298,Plagne,PERRIER-CORNET,Eric,M,NC,6.0,False,150.0,48.67,51.33,22.48,9.75,18.0,20.11,20.56,9.11
01298,Plagne,MESSE,Raynald,M,NC,4.0,False,150.0,48.67,51.33,22.48,9.75,18.0,20.11,20.56,9.11
01298,Plagne,LANDRY,Isabelle,F,NC,42.0,True,150.0,48.67,51.33,22.48,9.75,18.0,20.11,20.56,9.11
01298,Plagne,GERVASONI,Pascal,M,NC,16.0,False,150.0,48.67,51.33,22.48,9.75,18.0,20.11,20.56,9.11
01298,Plagne,CHAUMONTET,Annie,F,NC,7.0,False,150.0,48.67,51.33,22.48,9.75,18.0,20.11,20.56,9.11
01298,Plagne,DINOCHEAU,Philippe,M,NC,35.0,True,150.0,48.67,51.33,22.48,9.75,18.0,20.11,20.56,9.11
01298,Plagne,DEBAUD,Samuel,M,NC,27.0,False,150.0,48.67,51.33,22.48,9.75,18.0,20.11,20.56,9.11
01298,Plagne,CARTIER,Chantal,F,NC,31.0,False,150.0,48.67,51.33,22.48,9.75,18.0,20.11,20.56,9.11
01298,Plagne,ELOY,Raymond,M,NC,70.0,True,150.0,48.67,51.33,22.48,9.75,18.0,20.11,20.56,9.11
01302,Pollieu,MARTINIER,Hubert,M,NC,46.0,True,163.0,47.27,52.73,13.77,9.26,14.55,23.33,25.76,13.33
01302,Pollieu,PERRIER,Anne-Marie,F,NC,39.0,True,163.0,47.27,52.73,13.77,9.26,14.55,23.33,25.76,13.33
01302,Pollieu,MAILLARD,Michèle,F,NC,43.0,True,163.0,47.27,52.73,13.77,9.26,14.55,23.33,25.76,13.33
01302,Pollieu,THOMAS,Catherine,F,NC,41.0,True,163.0,47.27,52.73,13.77,9.26,14.55,23.33,25.76,13.33
01302,Pollieu,DASSIN,Sylvain,M,NC,47.0,True,163.0,47.27,52.73,13.77,9.26,14.55,23.33,25.76,13.33
01302,Pollieu,DE LORENZI,Gilberte,F,NC,43.0,True,163.0,47.27,52.73,13.77,9.26,14.55,23.33,25.76,13.33
01302,Pollieu,BRANTUS,Corinne Jeanne,F,NC,38.0,True,163.0,47.27,52.73,13.77,9.26,14.55,23.33,25.76,13.33
01307,Port,MARIN,Julien,M,NC,8.0,False,836.0,49.16,50.84,18.23,14.9,17.86,19.82,17.74,11.44
01307,Port,VION DELPHIN,Hervé,M,NC,5.0,False,836.0,49.16,50.84,18.23,14.9,17.86,19.82,17.74,11.44
01307,Port,THOMAS,Luc,M,NC,4.0,False,836.0,49.16,50.84,18.23,14.9,17.86,19.82,17.74,11.44
01307,Port,SAVEY,Marie Hélène,F,NC,139.0,True,836.0,49.16,50.84,18.23,14.9,17.86,19.82,17.74,11.44
01307,Port,PIGNARD,Didier,M,NC,0.0,False,836.0,49.16,50.84,18.23,14.9,17.86,19.82,17.74,11.44
01307,Port,GUILLAUME,Jean-Marc,M,NC,142.0,True,836.0,49.16,50.84,18.23,14.9,17.86,19.82,17.74,11.44
01307,Port,GRANDCLEMENT,Virginie,F,NC,139.0,True,836.0,49.16,50.84,18.23,14.9,17.86,19.82,17.74,11.44
01307,Port,GANGLION,Sophie,F,NC,9.0,False,836.0,49.16,50.84,18.23,14.9,17.86,19.82,17.74,11.44
01307,Port,ESQUENET,Benoit,M,NC,0.0,False,836.0,49.16,50.84,18.23,14.9,17.86,19.82,17.74,11.44
01307,Port,GONCALVES MENDES,Sophie,F,NC,1.0,False,836.0,49.16,50.84,18.23,14.9,17.86,19.82,17.74,11.44
01307,Port,DEL PAPA,Marie-France,F,NC,0.0,False,836.0,49.16,50.84,18.23,14.9,17.86,19.82,17.74,11.44
01307,Port,DARGAUD,Frédérique,F,NC,0.0,False,836.0,49.16,50.84,18.23,14.9,17.86,19.82,17.74,11.44
01307,Port,DA SILVA,Francisco,M,NC,3.0,False,836.0,49.16,50.84,18.23,14.9,17.86,19.82,17.74,11.44
01307,Port,CLERT-GIRARD,Bernard,M,NC,1.0,False,836.0,49.16,50.84,18.23,14.9,17.86,19.82,17.74,11.44
01307,Port,BURRET,Virginie,F,NC,0.0,False,836.0,49.16,50.84,18.23,14.9,17.86,19.82,17.74,11.44
01307,Port,BOURDEAU,Angelina,F,NC,0.0,False,836.0,49.16,50.84,18.23,14.9,17.86,19.82,17.74,11.44
01307,Port,BOUILLY,Pascal,M,NC,3.0,False,836.0,49.16,50.84,18.23,14.9,17.86,19.82,17.74,11.44
01307,Port,BATILLAT,Sabrina,F,NC,1.0,False,836.0,49.16,50.84,18.23,14.9,17.86,19.82,17.74,11.44
01307,Port,DELORME,Monique,F,NC,137.0,True,836.0,49.16,50.84,18.23,14.9,17.86,19.82,17.74,11.44
01308,Pougny,ONU,Ben-Zwi,M,NC,43.0,False,807.0,50.81,49.19,19.88,16.06,18.71,22.74,14.97,7.64
01308,Pougny,MATHIS,Alexandra,F,NC,60.0,False,807.0,50.81,49.19,19.88,16.06,18.71,22.74,14.97,7.64
01308,Pougny,MICHON,Patrick,M,NC,70.0,False,807.0,50.81,49.19,19.88,16.06,18.71,22.74,14.97,7.64
01308,Pougny,NORBERT,Guillaume,M,NC,114.0,True,807.0,50.81,49.19,19.88,16.06,18.71,22.74,14.97,7.64
01308,Pougny,PELLEGRIN,Teresa,F,NC,45.0,False,807.0,50.81,49.19,19.88,16.06,18.71,22.74,14.97,7.64
01308,Pougny,MARCON,Marie Christine,F,NC,64.0,False,807.0,50.81,49.19,19.88,16.06,18.71,22.74,14.97,7.64
01308,Pougny,PHILIPPE,Hervé,M,NC,116.0,True,807.0,50.81,49.19,19.88,16.06,18.71,22.74,14.97,7.64
01308,Pougny,RAVACHE,Gilles,M,NC,119.0,True,807.0,50.81,49.19,19.88,16.06,18.71,22.74,14.97,7.64
01308,Pougny,ROETHLISBERGER,Alan,M,NC,36.0,False,807.0,50.81,49.19,19.88,16.06,18.71,22.74,14.97,7.64
01308,Pougny,VALOT,Bernard Dundee,M,NC,126.0,True,807.0,50.81,49.19,19.88,16.06,18.71,22.74,14.97,7.64
01308,Pougny,PERELLI,Patrice,M,NC,46.0,False,807.0,50.81,49.19,19.88,16.06,18.71,22.74,14.97,7.64
01308,Pougny,LOGEARD,Sébastien,M,NC,44.0,False,807.0,50.81,49.19,19.88,16.06,18.71,22.74,14.97,7.64
01308,Pougny,MACIA,Cathy,F,NC,118.0,True,807.0,50.81,49.19,19.88,16.06,18.71,22.74,14.97,7.64
01308,Pougny,LEBLANC,Eric,M,NC,118.0,True,807.0,50.81,49.19,19.88,16.06,18.71,22.74,14.97,7.64
01308,Pougny,BILL,Irena,F,NC,25.0,False,807.0,50.81,49.19,19.88,16.06,18.71,22.74,14.97,7.64
01308,Pougny,BOUILLOT,Pascal,M,NC,58.0,False,807.0,50.81,49.19,19.88,16.06,18.71,22.74,14.97,7.64
01308,Pougny,BRECHET,Marlène,F,NC,36.0,False,807.0,50.81,49.19,19.88,16.06,18.71,22.74,14.97,7.64
01308,Pougny,CHAMOT,Régine,F,NC,122.0,True,807.0,50.81,49.19,19.88,16.06,18.71,22.74,14.97,7.64
01308,Pougny,CHAUCHAIX,Bruno,M,NC,113.0,True,807.0,50.81,49.19,19.88,16.06,18.71,22.74,14.97,7.64
01308,Pougny,BULIN,Jérémy,M,NC,23.0,False,807.0,50.81,49.19,19.88,16.06,18.71,22.74,14.97,7.64
01308,Pougny,EMONIN,Dylan,M,NC,108.0,True,807.0,50.81,49.19,19.88,16.06,18.71,22.74,14.97,7.64
01308,Pougny,GARRIC,Sabine,F,NC,121.0,True,807.0,50.81,49.19,19.88,16.06,18.71,22.74,14.97,7.64
01308,Pougny,GIROD,Vincent,M,NC,78.0,False,807.0,50.81,49.19,19.88,16.06,18.71,22.74,14.97,7.64
01308,Pougny,KAHLBACHER,Frédérique,F,NC,60.0,False,807.0,50.81,49.19,19.88,16.06,18.71,22.74,14.97,7.64
01308,Pougny,CHAUCHAIX,Marie,F,NC,117.0,True,807.0,50.81,49.19,19.88,16.06,18.71,22.74,14.97,7.64
01308,Pougny,LEFEBVRE,Antoine,M,NC,39.0,False,807.0,50.81,49.19,19.88,16.06,18.71,22.74,14.97,7.64
01319,Relevant,LEVERT,Lucette,F,NC,0.0,False,466.0,49.04,50.96,21.41,14.28,18.49,21.31,15.45,9.06
01319,Relevant,WALTER,Lorin,M,NC,0.0,False,466.0,49.04,50.96,21.41,14.28,18.49,21.31,15.45,9.06
01319,Relevant,VERCHERAT,Christiane,F,NC,81.0,False,466.0,49.04,50.96,21.41,14.28,18.49,21.31,15.45,9.06
01319,Relevant,RAVOIRE,Eric,M,NC,100.0,True,466.0,49.04,50.96,21.41,14.28,18.49,21.31,15.45,9.06
01319,Relevant,MARTIN,Chantal,F,NC,0.0,False,466.0,49.04,50.96,21.41,14.28,18.49,21.31,15.45,9.06
01319,Relevant,MAILLOT,Guy,M,NC,0.0,False,466.0,49.04,50.96,21.41,14.28,18.49,21.31,15.45,9.06
01319,Relevant,LESAUVAGE,Isabelle,F,NC,0.0,False,466.0,49.04,50.96,21.41,14.28,18.49,21.31,15.45,9.06
01319,Relevant,JOUVE,Hervé,M,NC,0.0,False,466.0,49.04,50.96,21.41,14.28,18.49,21.31,15.45,9.06
01319,Relevant,GUISTI,Geneviève,F,NC,0.0,False,466.0,49.04,50.96,21.41,14.28,18.49,21.31,15.45,9.06
01319,Relevant,FLUTET,Florence,F,NC,0.0,False,466.0,49.04,50.96,21.41,14.28,18.49,21.31,15.45,9.06
01319,Relevant,CHOSSON,Georges,M,NC,0.0,False,466.0,49.04,50.96,21.41,14.28,18.49,21.31,15.45,9.06
01319,Relevant,LAPLANCHE,Johann,M,NC,0.0,False,466.0,49.04,50.96,21.41,14.28,18.49,21.31,15.45,9.06
01331,Saint-Alban,BERCHET,Isabelle,F,NC,55.0,True,187.0,47.92,52.08,17.86,16.34,19.62,21.7,13.02,11.46
