commune_code,commune_name,last_name,first_name,gender,party_code,list_name,votes,elected,P11_POP,pct_female,pct_male,pct_age_0_14,pct_age_15_29,pct_age_30_44,pct_age_45_59,pct_age_60_74,pct_age_75_plus,pct_edu_vocational,pct_edu_bac,pct_edu_higher,pct_unemployed
01004,Ambérieu-en-Bugey,CASTELLANO,Sandrine,F,LDVD,AVEC VOUS POUR AMBERIEU,1632,,13839.0,51.41,48.59,20.42,21.42,19.06,18.42,11.89,8.8,24.15,18.77,10.18,11.9
01004,Ambérieu-en-Bugey,EXPOSITO,Josiane,F,LUG,AMBERIEU-AMBITION,1927,,13839.0,51.41,48.59,20.42,21.42,19.06,18.42,11.89,8.8,24.15,18.77,10.18,11.9
01004,Ambérieu-en-Bugey,PAVIER,Bernard,M,LGC,AMBERIEU POUR TOUS !,517,,13839.0,51.41,48.59,20.42,21.42,19.06,18.42,11.89,8.8,24.15,18.77,10.18,11.9
01004,Ambérieu-en-Bugey,SASSO,Jean-Marc,M,LDVD,ENSEMBLE POUR AMBERIEU,474,,13839.0,51.41,48.59,20.42,21.42,19.06,18.42,11.89,8.8,24.15,18.77,10.18,11.9
01034,Belley,FOGNINI,Jean-Marc,M,LDVG,CHANGEONS BELLEY ENSEMBLE,1845,,8761.0,52.65,47.35,18.66,17.41,18.7,18.43,14.02,12.78,25.03,15.9,8.67,13.04
01034,Belley,TRAVERS,Jean-Claude,M,LMAJ,POUR BELLEY DEMAIN,1744,,8761.0,52.65,47.35,18.66,17.41,18.7,18.43,14.02,12.78,25.03,15.9,8.67,13.04
01043,Beynost,BARDIN,Christian,M,LDVD,"POUR BEYNOST, UNE VIE DIFFERENTE",406,,4471.0,50.24,49.76,21.42,15.62,20.89,21.21,14.14,6.73,23.3,17.3,17.19,5.83
01043,Beynost,CADET,Isabelle,F,LDVD,UN NOUVEAU VISAGE POUR BEYNOST,556,,4471.0,50.24,49.76,21.42,15.62,20.89,21.21,14.14,6.73,23.3,17.3,17.19,5.83
01043,Beynost,NICOD,Michel,M,LDVD,BEYNOST AUTREMENT,949,,4471.0,50.24,49.76,21.42,15.62,20.89,21.21,14.14,6.73,23.3,17.3,17.19,5.83
01093,Châtillon-sur-Chalaronne,RENOUD-GRAPPIN,Michel,M,LDVG,"CHATILLON, UN TEMPS D'AVANCE",801,,4940.0,52.12,47.88,17.73,17.39,17.31,17.59,16.1,13.88,24.86,19.99,8.38,10.29
01093,Châtillon-sur-Chalaronne,CLAYETTE,Yves,M,LMAJ,VIVONS CHATILLON ENSEMBLE,1182,,4940.0,52.12,47.88,17.73,17.39,17.31,17.59,16.1,13.88,24.86,19.99,8.38,10.29
01093,Châtillon-sur-Chalaronne,PADET,Philippe,M,LDVD,INITIATIVE COMMUNE,291,,4940.0,52.12,47.88,17.73,17.39,17.31,17.59,16.1,13.88,24.86,19.99,8.38,10.29
01160,Ferney-Voltaire,DUTY,Pierre-Etienne,M,LDVD,FERNEY UNE AMBITION PARTAGEE,591,,8452.0,52.52,47.48,19.07,18.68,26.19,19.16,11.56,5.33,13.4,17.09,35.15,13.57
01160,Ferney-Voltaire,FAURE,Fabienne,F,LCMD,FERNEY-VOLTAIRE POUR TOUS,640,,8452.0,52.52,47.48,19.07,18.68,26.19,19.16,11.56,5.33,13.4,17.09,35.15,13.57
01160,Ferney-Voltaire,LANDREAU,Christian,M,LDVD,J'AIME FERNEY,216,,8452.0,52.52,47.48,19.07,18.68,26.19,19.16,11.56,5.33,13.4,17.09,35.15,13.57
01160,Ferney-Voltaire,MEYLAN,François,M,LVEC,FERNEY AVENIR,869,,8452.0,52.52,47.48,19.07,18.68,26.19,19.16,11.56,5.33,13.4,17.09,35.15,13.57
01283,Oyonnax,PERRAUD,Michel,M,LDVD,TRANSFORMER OYONNAX,3390,,22459.0,50.73,49.27,21.39,17.78,19.98,18.95,13.36,8.54,20.2,12.82,6.06,18.75
01283,Oyonnax,ODOBET,Serge,M,LUG,OYONNAX AUTREMENT,2094,,22459.0,50.73,49.27,21.39,17.78,19.98,18.95,13.36,8.54,20.2,12.82,6.06,18.75
02095,Bohain-en-Vermandois,MAUDENS,Eric,M,LDVD,CROIRE EN BOHAIN,1031,,5921.0,53.17,46.83,20.42,19.17,16.93,19.77,12.62,11.09,24.37,12.08,2.05,26.88
02095,Bohain-en-Vermandois,BRICOUT,Jean-Louis,M,LUG,NOUVEAU CAP,1160,,5921.0,53.17,46.83,20.42,19.17,16.93,19.77,12.62,11.09,24.37,12.08,2.05,26.88
02095,Bohain-en-Vermandois,DORMION,Daniel,M,LDVG,UNE EQUIPE MOTIVEE POUR BOHAIN,599,,5921.0,53.17,46.83,20.42,19.17,16.93,19.77,12.62,11.09,24.37,12.08,2.05,26.88
02168,Château-Thierry,DJELLAL,Robert,M,LMAJ,LE RENOUVEAU CASTEL,727,,14413.0,53.83,46.17,18.23,19.63,19.42,18.89,13.34,10.48,24.53,14.0,11.94,19.52
02168,Château-Thierry,JOURDAIN,Dominique,M,LSOC,"CHATEAU-THIERRY, J'AIME MA VILLE",2197,,14413.0,53.83,46.17,18.23,19.63,19.42,18.89,13.34,10.48,24.53,14.0,11.94,19.52
02168,Château-Thierry,KRABAL,Jacques,M,LDVG,CHATEAU-THIERRY POUR TOUS RASSEMBLEMENT DES CITOYENS,3164,,14413.0,53.83,46.17,18.23,19.63,19.42,18.89,13.34,10.48,24.53,14.0,11.94,19.52
02722,Soissons,DAY,Patrick,M,LUG,La gauche unie pour le changement à Soissons,5496,,28551.0,53.25,46.75,18.57,19.87,17.34,19.69,13.69,10.84,22.14,13.68,8.1,21.62
02722,Soissons,ERRASTI,Edith,F,LMAJ,Soissons avec vous,4172,,28551.0,53.25,46.75,18.57,19.87,17.34,19.69,13.69,10.84,22.14,13.68,8.1,21.62
02810,Villers-Cotterêts,GERVAIS,Jean-Claude,M,LDVD,ENSEMBLE AUTREMENT,1363,,10411.0,50.67,49.33,20.22,20.9,18.85,19.43,12.8,7.8,25.22,14.37,6.05,15.61
02810,Villers-Cotterêts,BELLIERE,Renaud,M,LCMD,VILLERS EN MOUVEMENT,714,,10411.0,50.67,49.33,20.22,20.9,18.85,19.43,12.8,7.8,25.22,14.37,6.05,15.61
02810,Villers-Cotterêts,BRIFFAUT,Franck,M,LFN,"POUR FAIRE CHANGER VILLERS, soutenue par le Front national",508,,10411.0,50.67,49.33,20.22,20.9,18.85,19.43,12.8,7.8,25.22,14.37,6.05,15.61
02810,Villers-Cotterêts,PRUSKI,Jean-Claude,M,LUG,"TOUS ENSEMBLE, CHANGEONS VILLERS",1444,,10411.0,50.67,49.33,20.22,20.9,18.85,19.43,12.8,7.8,25.22,14.37,6.05,15.61
03023,Bellerive-sur-Allier,BONJEAN,Bruno,M,LDVG,BELLERIVE SE RESSOURCE,419,,8530.0,54.21,45.79,13.99,12.5,14.99,20.4,20.62,17.5,23.26,16.23,11.08,12.94
03023,Bellerive-sur-Allier,DESCHAMPS,Jean-Pierre,M,LDVD,BELLERIVE ALTERNATIVE,1641,,8530.0,54.21,45.79,13.99,12.5,14.99,20.4,20.62,17.5,23.26,16.23,11.08,12.94
03023,Bellerive-sur-Allier,GUERRE,Jean-Michel,M,LUG,ENSEMBLE POUR BELLERIVE,2010,,8530.0,54.21,45.79,13.99,12.5,14.99,20.4,20.62,17.5,23.26,16.23,11.08,12.94
03082,Commentry,DURIN,Roger,M,LSOC,COMMENTRY A GAUCHE NATURELLEMENT,1051,,6580.0,52.67,47.33,13.75,13.4,16.0,22.42,19.7,14.73,31.45,12.46,3.15,16.26
03082,Commentry,GABY,Jean-Louis,M,LMAJ,LE PARTI DE COMMENTRY,2127,,6580.0,52.67,47.33,13.75,13.4,16.0,22.42,19.7,14.73,31.45,12.46,3.15,16.26
03082,Commentry,BOUTTERIN,Robert,M,LDVG,L'ALTERNATIVE - ENSEMBLE A GAUCHE POUR COMMENTRY,404,,6580.0,52.67,47.33,13.75,13.4,16.0,22.42,19.7,14.73,31.45,12.46,3.15,16.26
03095,Cusset,MALDANT,Alain,M,LDVD,CUSSET A VENIR,1395,,13525.0,54.03,45.97,15.23,15.95,15.5,21.64,18.62,13.07,27.56,13.83,6.93,17.15
03095,Cusset,DAUBERNARD,Jacques,M,LDVG,CUSSET AUTREMENT,1773,,13525.0,54.03,45.97,15.23,15.95,15.5,21.64,18.62,13.07,27.56,13.83,6.93,17.15
03095,Cusset,BARDET,René,M,LUG,LISTE DE GAUCHE SOUTENUE PAR LE PARTI COMMUNISTE- LE PARTI SOCIALISTE- LES VERTS,2537,,13525.0,54.03,45.97,15.23,15.95,15.5,21.64,18.62,13.07,27.56,13.83,6.93,17.15
03101,Domérat,GAULTIER,Gérard,M,LDVD,LISTE DU RASSEMBLEMENT DOMERATOIS,1135,,9027.0,52.23,47.77,15.15,11.87,15.96,21.52,23.47,12.03,34.8,15.94,5.21,10.9
03101,Domérat,MALBET,Marc,M,LUG,"DOMERAT,UNE NOUVELLE DYNAMIQUE",3407,,9027.0,52.23,47.77,15.15,11.87,15.96,21.52,23.47,12.03,34.8,15.94,5.21,10.9
03190,Moulins,LAHAYE,Jacques,M,LGC,SE RASSEMBLER POUR FAIRE GAGNER MOULINS,3701,,19094.0,54.92,45.08,13.63,19.85,17.1,19.85,14.71,14.86,23.95,15.47,9.19,14.61
03190,Moulins,LARDANS,Dominique-Jean,M,LDVD,MOUVEMENT DU 16 NOVEMBRE,796,,19094.0,54.92,45.08,13.63,19.85,17.1,19.85,14.71,14.86,23.95,15.47,9.19,14.61
03190,Moulins,PERISSOL,Pierre-André,M,LMAJ,MOULINS POUR TOUS,3839,,19094.0,54.92,45.08,13.63,19.85,17.1,19.85,14.71,14.86,23.95,15.47,9.19,14.61
03310,Vichy,CHARASSE,Gérard,M,LDVG,"ENSEMBLE, REUSSIR VICHY",5440,,24992.0,55.92,44.08,11.58,19.41,15.15,16.89,18.71,18.26,21.03,15.15,12.82,19.24
03310,Vichy,MALHURET,Claude,M,LMAJ,VICHY AVENIR,5713,,24992.0,55.92,44.08,11.58,19.41,15.15,16.89,18.71,18.26,21.03,15.15,12.82,19.24
04070,Digne-les-Bains,GLOAGUEN,Serge,M,LDVG,POUR L'AVENIR DE DIGNE-LES-BAINS,4491,,16886.0,53.17,46.83,16.03,18.12,17.15,21.62,15.62,11.46,20.7,19.81,12.27,14.2
04070,Digne-les-Bains,DALL'OSTO,Bernard,M,LMAJ,"DIGNE-LES-BAINS, NOTRE VILLE EN 3D",1619,,16886.0,53.17,46.83,16.03,18.12,17.15,21.62,15.62,11.46,20.7,19.81,12.27,14.2
04070,Digne-les-Bains,BAUDOUI-MAUREL,Marie-Anne,F,LDVD,2008 - L'ESPOIR POUR DIGNE-LES-BAINS,1077,,16886.0,53.17,46.83,16.03,18.12,17.15,21.62,15.62,11.46,20.7,19.81,12.27,14.2
04112,Manosque,AUBERT,Roland,M,LUG,MIEUX VIVRE ENSEMBLE A MANOSQUE,4445,,22316.0,52.84,47.16,17.7,16.3,17.94,18.58,17.36,12.12,22.76,15.31,13.61,15.95
04112,Manosque,JEANMET-PERALTA,Bernard,M,LMAJ,LE BON SENS POUR MANOSQUE,4890,,22316.0,52.84,47.16,17.7,16.3,17.94,18.58,17.36,12.12,22.76,15.31,13.61,15.95
05023,Briançon,BAYROU,Alain,M,LMAJ,BRIANCON POUR VOUS,2994,,11876.0,51.48,48.52,19.0,16.36,20.87,21.46,14.56,7.76,23.82,19.98,11.89,8.64
05023,Briançon,CIRIO,Raymond,M,LGC,AGIR UNIS POUR  BRIANCON,2745,,11876.0,51.48,48.52,19.0,16.36,20.87,21.46,14.56,7.76,23.82,19.98,11.89,8.64
05061,Gap,BLANC,Guy,M,LUG,POUR TOUS LES GAPENCAIS,7618,,40654.0,53.16,46.84,17.39,17.26,17.89,20.99,15.25,11.22,23.62,18.89,12.91,11.06
05061,Gap,DIDIER,Roger,M,LMC,"GAP, ENERGIQUE ET FRATERNELLE",7907,,40654.0,53.16,46.84,17.39,17.26,17.89,20.99,15.25,11.22,23.62,18.89,12.91,11.06
05061,Gap,PASSERON,Jean-Marc,M,LDVD,EN AVANT GAP,2194,,40654.0,53.16,46.84,17.39,17.26,17.89,20.99,15.25,11.22,23.62,18.89,12.91,11.06
06012,Beausoleil,VIAL,Robert,M,LMAJ,"BEAUSOLEIL, NOTRE VILLE, NOTRE ENGAGEMENT",1319,,13567.0,53.05,46.95,16.31,18.57,21.75,20.1,13.8,9.46,16.41,17.42,8.26,10.45
06012,Beausoleil,HOURTIC,Brigitte,F,LDVG,BEAUSOLEIL DEMOCRATIE LA GAUCHE ET L''ECOLOGIE,747,,13567.0,53.05,46.95,16.31,18.57,21.75,20.1,13.8,9.46,16.41,17.42,8.26,10.45
06012,Beausoleil,SPINELLI,Gérard,M,LDVD,Liste Gérard Spinelli,2550,,13567.0,53.05,46.95,16.31,18.57,21.75,20.1,13.8,9.46,16.41,17.42,8.26,10.45
06029,Cannes,BROCHAND,Bernard,M,LMAJ,VIVE CANNES AVEC BERNARD BROCHAND,12160,,72607.0,54.13,45.87,14.0,14.86,17.65,18.75,18.19,16.55,19.47,18.92,12.98,15.76
06029,Cannes,CRAPIZ,Apolline,F,LSOC,LISTE DE RASSEMBLEMENT DE LA GAUCHE ET DES ECOLOGISTES,3492,,72607.0,54.13,45.87,14.0,14.86,17.65,18.75,18.19,16.55,19.47,18.92,12.98,15.76
06029,Cannes,MARTINEZ,Jean,M,LDVD,Jean Martinez un maire pour tous les Cannois,3133,,72607.0,54.13,45.87,14.0,14.86,17.65,18.75,18.19,16.55,19.47,18.92,12.98,15.76
06029,Cannes,TABAROT,Philippe,M,LDVD,gagner pour cannes,11090,,72607.0,54.13,45.87,14.0,14.86,17.65,18.75,18.19,16.55,19.47,18.92,12.98,15.76
06105,Roquefort-les-Pins,FISCHER,Jean-Hugues,M,LDVD,ENERGIE 2008,1364,,6289.0,51.01,48.99,19.01,12.86,16.19,24.21,18.18,9.55,14.74,17.32,31.34,8.62
06105,Roquefort-les-Pins,ROSSI,Michel,M,LMAJ,"ROQUEFORT ENSEMBLE, NATURELLEMENT",1666,,6289.0,51.01,48.99,19.01,12.86,16.19,24.21,18.18,9.55,14.74,17.32,31.34,8.62
06155,Vallauris,GUMIEL,Alain,M,LMAJ,LISTE ALAIN GUMIEL D'UNITE ET DE MOBILISATION POUR LE PROGRES DE VALLAURIS GOLFE JUAN,5216,,27411.0,52.67,47.33,16.0,15.83,17.77,18.46,17.99,13.94,20.17,17.19,13.26,15.91
06155,Vallauris,DE BANDT-FLOURIOT,Françoise,F,LDVG,reagir et choisir vallauris golfe juan,1348,,27411.0,52.67,47.33,16.0,15.83,17.77,18.46,17.99,13.94,20.17,17.19,13.26,15.91
06155,Vallauris,SALUCKI,Michelle,F,LDVD,UNE DYNAMIQUE NOUVELLE POUR VALLAURIS,3445,,27411.0,52.67,47.33,16.0,15.83,17.77,18.46,17.99,13.94,20.17,17.19,13.26,15.91
07019,Aubenas,ALAIZE,Stéphane,M,LGC,VOUS ET NOUS POUR AUBENAS,653,,11586.0,55.17,44.83,15.11,18.7,16.33,17.76,15.39,16.71,20.19,15.65,10.62,20.86
07019,Aubenas,BOUSCHON,Max,M,LDVG,AUBENAS AU PLUS HAUT,1009,,11586.0,55.17,44.83,15.11,18.7,16.33,17.76,15.39,16.71,20.19,15.65,10.62,20.86
07019,Aubenas,CONSTANT,Jean-Pierre,M,LMAJ,LE COEUR ET LA RAISON,2505,,11586.0,55.17,44.83,15.11,18.7,16.33,17.76,15.39,16.71,20.19,15.65,10.62,20.86
07019,Aubenas,DELAUCHE,Henri,M,LCOM,La Liste de Gauche d'Aubenas,633,,11586.0,55.17,44.83,15.11,18.7,16.33,17.76,15.39,16.71,20.19,15.65,10.62,20.86
07324,Tournon-sur-Rhône,FAURE,Jean,M,LUG,DESSINONS L'AVENIR,2258,,10689.0,53.91,46.09,17.72,19.18,18.44,19.57,13.37,11.73,22.49,17.44,11.37,13.39
07324,Tournon-sur-Rhône,SAUSSET,Frédéric,M,LMAJ,AGIR AUJOURD'HUI POUR CONSTRUIRE DEMAIN,2528,,10689.0,53.91,46.09,17.72,19.18,18.44,19.57,13.37,11.73,22.49,17.44,11.37,13.39
07346,Viviers,LAVIS,Christian,M,LDVD,"VIVIERS FORCES VIVES, avec les Vivarois, tous les Vivarois",782,,3895.0,50.91,49.09,18.68,14.35,20.81,20.0,14.44,11.72,29.68,13.86,6.59,12.74
07346,Viviers,LOUVET,François,M,LVEC,ENSEMBLE POUR VIVIERS,1132,,3895.0,50.91,49.09,18.68,14.35,20.81,20.0,14.44,11.72,29.68,13.86,6.59,12.74
08105,Charleville-Mézières,POLETTI,Bérengère,F,LMAJ,UNIS POUR AGIR,7366,,49433.0,52.38,47.62,17.6,20.54,18.16,20.01,14.32,9.37,25.41,14.44,9.05,20.51
08105,Charleville-Mézières,LEDOUX,Claudine,F,LUG,UNIS POUR CHARLEVILLE-MEZERES,9299,,49433.0,52.38,47.62,17.6,20.54,18.16,20.01,14.32,9.37,25.41,14.44,9.05,20.51
08491,Vrigne-aux-Bois,DUTERTRE,Patrick,M,LDVG,liste ensemble à gauche,738,,3818.0,51.34,48.66,19.67,16.79,19.07,22.47,14.59,7.41,28.56,14.37,4.66,15.63
08491,Vrigne-aux-Bois,ROBIN,Jean-Claude,M,LDVD,VRIGNE EN MOUVEMENT,731,,3818.0,51.34,48.66,19.67,16.79,19.07,22.47,14.59,7.41,28.56,14.37,4.66,15.63
08491,Vrigne-aux-Bois,SIMON,Michel,M,LDVG,ALTERNATIVE CITOYENNE,208,,3818.0,51.34,48.66,19.67,16.79,19.07,22.47,14.59,7.41,28.56,14.37,4.66,15.63
09122,Foix,CAROL,Jacques,M,LDVG,"FOIX 21ÈME SIÈCLE, UNIS POUR LE CHANGEMENT",1607,,9782.0,52.77,47.23,14.95,17.4,17.08,20.94,17.63,12.0,22.37,18.24,13.97,17.31
09122,Foix,ESQUIROL,Alain,M,LMC,"DES MARS 2008, FOIX AUTREMENT",393,,9782.0,52.77,47.23,14.95,17.4,17.08,20.94,17.63,12.0,22.37,18.24,13.97,17.31
09122,Foix,FONDERE,Jean-Noël,M,LSOC,FOIX UN AVENIR A PARTAGER,1925,,9782.0,52.77,47.23,14.95,17.4,17.08,20.94,17.63,12.0,22.37,18.24,13.97,17.31
09122,Foix,SEEL,Denis,M,LCOM,VRAIMENT A GAUCHE,399,,9782.0,52.77,47.23,14.95,17.4,17.08,20.94,17.63,12.0,22.37,18.24,13.97,17.31
09261,Saint-Girons,SAURAT,Janet,F,LDVG,ST GIRONS - COEUR A GAUCHE AVEC VOUS - DEMOCRATIE ECOLOGIE SOLIDARITE,345,,6423.0,54.41,45.59,13.85,15.52,15.32,18.81,19.39,17.12,22.18,16.76,9.78,17.29
09261,Saint-Girons,MURILLO,François,M,LSOC,EN AVANT SAINT-GIRONS,1865,,6423.0,54.41,45.59,13.85,15.52,15.32,18.81,19.39,17.12,22.18,16.76,9.78,17.29
09261,Saint-Girons,GONDRAN,Bernard,M,LDVD,TOUS ENSEMBLE POUR SAINT-GIRONS,1350,,6423.0,54.41,45.59,13.85,15.52,15.32,18.81,19.39,17.12,22.18,16.76,9.78,17.29
10033,Bar-sur-Aube,FRISON,Pierre,M,LDVD,Agir pour l'avenir de Bar-sur-Aube,799,,5214.0,52.16,47.84,14.36,18.09,17.61,21.46,15.92,12.56,21.95,12.64,5.78,16.15
10033,Bar-sur-Aube,GAUDOT,René,M,LDVG,Bar-sur-Aube Autrement,959,,5214.0,52.16,47.84,14.36,18.09,17.61,21.46,15.92,12.56,21.95,12.64,5.78,16.15
10033,Bar-sur-Aube,GAUTHIER,Dominique,M,LDVD,Réussir ensemble,526,,5214.0,52.16,47.84,14.36,18.09,17.61,21.46,15.92,12.56,21.95,12.64,5.78,16.15
10081,La Chapelle-Saint-Luc,DEFONTAINE,Jean-Louis,M,LDVD,Jean-Louis Defontaine pour La Chapelle,423,,12716.0,52.09,47.91,21.32,20.25,17.55,19.62,14.84,6.42,24.15,12.9,5.39,25.56
10081,La Chapelle-Saint-Luc,GIRARDIN,Olivier,M,LUG,La Chapelle-Saint-Luc - Une ville... Tous ensemble,1982,,12716.0,52.09,47.91,21.32,20.25,17.55,19.62,14.84,6.42,24.15,12.9,5.39,25.56
10081,La Chapelle-Saint-Luc,REHN,Yves,M,LMAJ,Ensemble pour la Chapelle-Saint-Luc,1785,,12716.0,52.09,47.91,21.32,20.25,17.55,19.62,14.84,6.42,24.15,12.9,5.39,25.56
10323,Romilly-sur-Seine,TRICHE,Joë,M,LUG,"Romilly, une ville pour tous, liste de gauche rassemblée et de personnalités locales",2544,,13673.0,51.75,48.25,18.18,16.45,15.75,20.16,16.72,12.74,28.2,11.37,3.94,22.91
10323,Romilly-sur-Seine,VUILLEMIN,Eric,M,LMAJ,"Romilly, la force d'y croire",3003,,13673.0,51.75,48.25,18.18,16.45,15.75,20.16,16.72,12.74,28.2,11.37,3.94,22.91
10343,Saint-Julien-les-Villas,TOURNEMEULE,Michel,M,LDVD,Saint-Julien demain,1306,,6887.0,51.9,48.1,17.5,17.11,17.64,20.67,16.48,10.6,25.53,14.64,11.94,13.37
10343,Saint-Julien-les-Villas,PAVOT,Thierry,M,LUG,Saint-Julien ensemble,465,,6887.0,51.9,48.1,17.5,17.11,17.64,20.67,16.48,10.6,25.53,14.64,11.94,13.37
10343,Saint-Julien-les-Villas,PICARA,Daniel,M,LDVD,"Agir et Construire, Liste d'ouverture pour la défense des intérets communaux",1385,,6887.0,51.9,48.1,17.5,17.11,17.64,20.67,16.48,10.6,25.53,14.64,11.94,13.37
11069,Carcassonne,LARRAT,Gérard,M,LMAJ,ensemble pour une nouvelle étape avec Gérard Larrat,10857,,47268.0,53.82,46.18,18.05,18.81,17.81,19.54,14.64,11.14,22.25,18.28,11.67,19.72
11069,Carcassonne,PEREZ,Jean-Claude,M,LSOC,carcassonne pour tous,10761,,47268.0,53.82,46.18,18.05,18.81,17.81,19.54,14.64,11.14,22.25,18.28,11.67,19.72
11116,Cuxac-d'Aude,GARCIA,Gilbert,M,LDVG,"CUXAC POUR TOUS , L'ALTERNATIVE",1154,,4122.0,53.07,46.93,16.22,13.37,17.13,22.49,18.73,12.06,26.71,15.55,7.21,17.81
11116,Cuxac-d'Aude,MOLVEAU,Louis,M,LDVD,l'action continue,1295,,4122.0,53.07,46.93,16.22,13.37,17.13,22.49,18.73,12.06,26.71,15.55,7.21,17.81
11262,Narbonne,BASCOU,Jacques,M,LSOC,Bascou pour Narbonne,14804,,51546.0,53.39,46.61,16.2,18.14,17.57,19.27,16.87,11.94,22.99,18.35,11.29,19.46
11262,Narbonne,MOYNIER,Michel,M,LDVD,Nouveau Narbonne 2008,11170,,51546.0,53.39,46.61,16.2,18.14,17.57,19.27,16.87,11.94,22.99,18.35,11.29,19.46
11379,Sigean,MOURRUT,Jacques,M,LCOM,agir pour sigean,1096,,5426.0,52.97,47.03,17.35,12.8,17.5,20.63,20.94,10.79,27.1,16.53,7.39,17.47
11379,Sigean,COMBES,Roger,M,LDVG,ensemble pour sigean,1413,,5426.0,52.97,47.03,17.35,12.8,17.5,20.63,20.94,10.79,27.1,16.53,7.39,17.47
11379,Sigean,LALLEMAND,Serge,M,LDVD,reussir sigean maintenant,628,,5426.0,52.97,47.03,17.35,12.8,17.5,20.63,20.94,10.79,27.1,16.53,7.39,17.47
11397,Trèbes,BANIS,Claude,M,LDVD,UN TREBES D'AVANCE,1689,,5305.0,52.83,47.17,17.8,14.0,17.59,19.81,18.67,12.14,24.46,16.34,5.76,18.22
11397,Trèbes,JOURDA,Gisèle,F,LSOC,trèbes avant tout,1687,,5305.0,52.83,47.17,17.8,14.0,17.59,19.81,18.67,12.14,24.46,16.34,5.76,18.22
12013,Aubin,FRAUX,Claude,M,LDVD,DEMAIN UN AUTRE AUBIN,576,,3954.0,51.29,48.71,14.29,11.56,15.17,21.35,20.76,16.87,33.12,15.23,4.31,12.59
12013,Aubin,MARTINEZ,André,M,LUG,AUBIN ... UN PROJET D'AVENIR,1231,,3954.0,51.29,48.71,14.29,11.56,15.17,21.35,20.76,16.87,33.12,15.23,4.31,12.59
12013,Aubin,SANCHEZ,Marie-Thérèse,F,LDVG,Tous ensemble pour l'avenir d'Aubin,570,,3954.0,51.29,48.71,14.29,11.56,15.17,21.35,20.76,16.87,33.12,15.23,4.31,12.59
12145,Millau,GODFRAIN,Jacques,M,LDVD,MILLAU POUR RÉUSSIR,4473,,21626.0,52.93,47.07,15.6,14.06,17.82,20.54,17.35,14.63,25.89,17.3,9.72,13.81
12145,Millau,ALIROL,Jérôme,M,LDVD,Ensemble pour Millau,925,,21626.0,52.93,47.07,15.6,14.06,17.82,20.54,17.35,14.63,25.89,17.3,9.72,13.81
12145,Millau,DURAND,Guy,M,LDVG,ENFIN MILLAU !,6344,,21626.0,52.93,47.07,15.6,14.06,17.82,20.54,17.35,14.63,25.89,17.3,9.72,13.81
13001,Aix-en-Provence,MEDVEDOWSKY,Alexandre,M,LUG,AIX POUR TOUS,23945,,140684.0,53.29,46.71,13.78,27.32,18.4,18.01,13.75,8.74,14.38,16.51,29.06,13.2
13001,Aix-en-Provence,DE PERETTI,François-Xavier,M,LCMD,GENERATION AIX,7123,,140684.0,53.29,46.71,13.78,27.32,18.4,18.01,13.75,8.74,14.38,16.51,29.06,13.2
13001,Aix-en-Provence,JOISSAINS MASINI,Maryse,F,LMAJ,ENSEMBLE POUR AIX ET LE PAYS D'AIX,24692,,140684.0,53.29,46.71,13.78,27.32,18.4,18.01,13.75,8.74,14.38,16.51,29.06,13.2
13005,Aubagne,BARTHELEMY,Sylvia,F,LMAJ,REGAIN,9520,,45800.0,52.73,47.27,17.69,17.51,19.53,19.52,15.21,10.55,21.91,18.18,12.3,13.71
13005,Aubagne,FONTAINE,Daniel,M,LGC,ENSEMBLE TOUS POUR AUBAGNE,10803,,45800.0,52.73,47.27,17.69,17.51,19.53,19.52,15.21,10.55,21.91,18.18,12.3,13.71
13018,Cabannes,GENDRE,Jean,M,LAUT,REUSSIR LE CHANGEMENT,279,,4341.0,51.76,48.24,19.1,14.89,19.72,21.91,15.64,8.74,23.95,13.83,7.8,17.63
13018,Cabannes,ROCHE,Jean-Marie,M,LDVD,Le courage d'agir et Cabannes nouvelle génération,454,,4341.0,51.76,48.24,19.1,14.89,19.72,21.91,15.64,8.74,23.95,13.83,7.8,17.63
13018,Cabannes,ROUSSET,Jacques,M,LCOM,Agir ensemble pour Cabannes Liste de rassemblement,615,,4341.0,51.76,48.24,19.1,14.89,19.72,21.91,15.64,8.74,23.95,13.83,7.8,17.63
13018,Cabannes,VOULAND,Gérard,M,LMAJ,"Liste ""LA FORCE DU RENOUVEAU POUR CABANNES""",771,,4341.0,51.76,48.24,19.1,14.89,19.72,21.91,15.64,8.74,23.95,13.83,7.8,17.63
13019,Cabriès,FABRE AUBRESPY,Hervé,M,LMAJ,"Cabries, traditions et renouveau",2456,,8800.0,50.63,49.37,18.28,14.64,18.96,22.1,18.09,7.93,17.99,17.01,25.57,7.46
13019,Cabriès,MARTIN,Richard,M,LMC,UNION POUR CABRIES-CALAS,2536,,8800.0,50.63,49.37,18.28,14.64,18.96,22.1,18.09,7.93,17.99,17.01,25.57,7.46
13022,Cassis,MICHEL,Claude,M,LUG,"VIVRE CASSIS AUTREMENT, La Gauche aime l'avenir",460,,7712.0,52.24,47.76,12.97,14.52,17.81,21.69,20.05,12.95,17.73,19.68,20.44,10.18
13022,Cassis,MILON VIVANTI,Danielle,F,LMC,VRAIMENT CASSIS,2277,,7712.0,52.24,47.76,12.97,14.52,17.81,21.69,20.05,12.95,17.73,19.68,20.44,10.18
